review_id,star_rating,helpful_votes,total_votes
R1MNWN2959G944,1,25,27
R3PF48OXBR2F5R,4,0,0
R1UOJAEI3X6Z4X,3,1,1
R15AJAXNQFBNXZ,2,0,0
RST9BF5X9ZUN6,5,0,0
R3BFO5ENUF03L3,4,0,0
R1353DMR157KW,4,0,0
R14WUF84HVC72L,5,0,0
R4QSWT33T0T2D,4,0,0
R100C9S2M3RQM5,5,0,0
R2OHJLIIFXQRW4,5,0,0
R3MTOBWUV2HLQJ,5,0,0
RVNR1RFR60101,5,0,2
R21NU67I4D2XFV,1,0,0
R304HGY9AZGODY,4,1,1
R3IBYFPVYP558U,5,0,0
R3EMNHCS8C3LNA,5,0,0
R24WOTZ8AATR5L,5,0,0
R135WOJQDBWXJY,5,1,1
R8KL9I5LIRFOD,5,0,0
R37UIK4WQ1M59W,1,9,9
R1JLJH9LI403KT,5,0,0
R1COQ9FFLO4PJ,1,1,2
RL7LZV1Z7IZLU,4,0,0
R37F8KD2YCFBXQ,1,4,4
R3AZ9PZLCTAQ4Z,1,0,1
R35SG2Q9Y4P6KK,5,0,0
R7QUZKGYRK3A6,4,0,1
R1K4SKDECDXUWB,4,1,1
R2WZ6QMGNL4B4Y,4,0,0
R2ZNK2UR9UZ22R,5,1,2
R359W61BSJ3RZB,1,3,3
R1NVN3D0KWURUT,2,0,1
R2LSQYIP02QQ5W,5,0,0
R1GTYANBMX4M26,5,0,0
R32MFKMHBT8ENP,5,0,0
R209662LY65H31,4,0,0
R21ZO9UL8O6060,4,0,0
RXB94F7LF88SN,5,0,0
R6MP9JBX08GZZ,1,6,11
R1IF6L2BN4U4RZ,5,0,0
R2K3YLH6HB7M5S,5,0,0
R282VYCS9VHRX6,4,20,40
R2L89I2IHSF50H,5,0,1
RS4KCDRIPJ6FQ,5,0,0
R3P2GICRBTRCXQ,5,0,0
RU42YQ1QER7XQ,4,0,1
RMNSF35C3XJQS,5,2,2
RDGLPF8GFL7X,1,0,0
R1FC86BN3QVGU8,4,2,2
R3CUR7ZW7V7E9D,5,0,0
R2MQP82X2W0H0D,4,0,1
RSHOIHJAY5WXE,5,0,0
R1ISFPJH1WW5DQ,5,0,0
R22JIUL2S81WCZ,5,1,2
R14NHHSQRECX82,1,9,9
R1NZLGMAJP7XH2,1,1,3
R1QM4R92UVXJUE,3,4,5
R1AY2ZJYI0LJBB,3,0,0
R3MV9VV6DHNCFJ,5,0,0
R1BIAZY5EYGAHQ,5,0,0
R3EQBSRT657K5P,5,1,1
R3PFLA2LR7JQS,1,5,7
R2BFLIXO62F6BU,5,1,1
R2Y4NVKRR2WMC3,1,0,0
R2OPS87LC7ODSZ,5,0,0
RRFNKLGK1SRIQ,5,0,0
R222MQSXRIRSCO,4,0,1
RFQT0AZML1Z29,2,12,28
R3LPIIL635JZRZ,5,0,0
RCJOCCM3WFRGP,4,0,0
R3OTJ04REPAZW4,3,19,21
R3OR2SYX2WOXKV,5,0,11
R30ABBAL6DKX5L,5,0,0
R2UD3FMG7UDL7K,5,0,1
R3JQKZCL4XKLAN,5,0,8
R2A3OMYQKETZKS,4,0,0
R3SALURDLWP8NC,3,2,4
RKRAYZVWF9JQW,5,1,1
RB6EX3AJ28DA0,3,0,0
RH76RSN4K1XJ8,5,0,0
R1FTZRWPQK7DDS,5,0,0
R16JYOLUG5FNC1,5,0,0
R3LHQA5YQ0L000,5,8,9
R3O13BZW14ZNE4,4,0,1
R3LQEAT1RQ3VQ5,1,0,1
RSEXLZVKA1ZX,5,2,11
R29C1O64JQWXXR,3,1,2
R1LFD6B9GB1OLK,2,4,4
R38L6JCOPNXXYI,4,0,0
R1IV0ML0EX0BN0,5,8,11
RF2DO1UH5Q7LP,5,0,1
R12MJ3SV3OSJ5F,5,0,0
R8BIULVVU9V02,5,1,2
R3PQL3F3UEVM7T,4,0,0
RMS0WVTYTNKUQ,1,14,15
R1AHRHEQ48XAPH,3,0,0
RFF01BXDK312H,5,0,0
R142WUIY9P5MB,3,0,0
RKN8KDBMZOAQV,5,0,0
R1ZYN1A1SCA2GG,5,0,0
R32MS15WBZ9UTP,5,2,2
RQNBF7A9AMFJQ,2,1,1
R11DLNPZ9PLBUW,3,0,0
R1XZ2IAX60L2ZQ,5,0,0
R2CGF5BH02OMHV,5,0,1
R3SZSV8J9ERTZK,5,1,1
R3C2ZVWO74RF6C,4,0,0
R22UJQLXP04ZN6,5,0,1
R3O8PBK4N4QDPC,1,3,3
R3VBA56DZBTY9R,4,0,0
R16B1WH9YJ073H,2,12,13
R26SJMNP8KH37S,1,0,2
R3OJ7WRDVCXUNM,5,1,3
R3GUTLW9LUVLT5,5,2,2
R41VD758FK08F,4,1,2
R357R125F68K8J,5,0,0
R3SGYD7CI6756U,4,1,2
R1LGK4WRB1HYGO,5,0,0
R2X0IJ2T2EZJ32,2,1,2
R39OTRPKYPJN53,5,0,0
R24NXX5GJHF92V,5,0,0
RL2N1QLZTE8P9,5,0,1
R19KOWNKZYMCTG,1,0,0
R105EM2N3R2R01,1,15,18
R29L9LAMRJLHPD,5,0,0
R1ICTGSHUEQL9J,1,2,5
R3T0MHP9O1KPTA,5,2,2
R22TW9WJSHUPD0,1,1,1
R37BTJO78531DK,4,0,2
R3ULGTKT7DL4TL,1,3,3
R38YIT1JDNWJ3R,4,0,0
RT7GJD0AOU5JC,5,0,0
R1FEWUNPBH8WER,5,0,0
R2V939SWF21R20,1,0,0
R37EG5A9VTJHIC,4,0,0
R3AEP7NSCSYZ4D,5,0,1
R9VULCO4U94NS,4,0,0
R1JDCS6R3J0R2C,1,1,3
R1FVPYNPSN6482,5,12,36
R3409VQPERU9MX,5,0,1
R2WJRDAHWD18MY,5,3,5
R3HC82HFQBT7FN,1,6,6
R2VPNT6IY26KE6,1,0,0
R35D1Z3LFULSA,1,1,1
R290D5K20BKZBO,3,0,1
R37QV561VDG6H3,5,0,0
R1NKD9XFCEEUNY,5,0,0
R1OTATM8UB1Y95,5,0,1
R10BFL8OCRP0DO,5,0,0
RID6IXMYM80UA,5,0,0
R2YL4TVBX5LBZL,1,0,0
R2LE161EUM0CXQ,5,0,0
RVJ6GU2MOZD0L,5,3,4
R6304PIPFQJKM,3,1,2
R2T2WSAQFMC1HW,1,0,0
R2ZMVPLSOJ5AVX,5,0,1
R2MI6Y6G9I17QR,3,0,0
R30KV7NKG7B3Z1,5,0,0
RZ7AZD3YUHC35,3,0,0
R30FPQYWEBKG1A,1,0,0
R1F2ZN7OLPBXWR,5,5,5
R1K75E1BTWDPNF,5,0,1
R3L3PFZG3QOCLH,4,0,0
R2HV1J63MQ02SQ,3,0,0
RT2B7KZI66TQ9,5,0,0
R2JZYUO1QWXKPV,2,0,0
R2KADMQO14THB5,5,0,0
R3PHK94Z1XTSD7,5,0,0
R2BQWNZY4YHC3J,3,1,1
R3UNMQQ7WYO710,1,3,4
R1RJKOVR62NQNC,1,0,0
R24Q6UGJJPUG66,5,0,0
RM2E09SNRXCBO,1,0,0
R39SQT0EWH28KV,5,0,0
R2G4445ZO4OSWZ,5,0,0
R16IPWGJUKR885,5,0,0
R2CGSW1ZUO0H1U,5,0,0
R36GQTJGAWIKJP,3,2,2
R3HWM73GO9V0F0,4,0,0
R1JXPEG4LXIHC9,5,0,0
R17YEIAETEETRC,5,0,0
RHFDGT686L7CY,1,1,1
RZ13H1C1SVK75,4,0,0
RL4TMWWUSL81S,4,0,0
R3DXSKN8E8JVI9,3,2,2
RRMYI9MYERUM4,5,5,8
RRXMQDLEYV24I,5,0,0
R2MTGK3LE5SK0O,4,0,0
R1VNHHZ6YDXW6N,5,0,0
RH4S641H10WI4,5,0,0
R39E1V5DS2F6HW,5,0,0
R2XTXU8NCFNHJT,4,0,0
R3VYZ8MBDNK82,3,0,0
RTRGBBIBOQL7H,1,0,0
R2W89LNTAVSO3D,1,1,12
R7GP5SUPHIJ4X,5,1,1
R1A2ROYVJFHQM2,5,0,0
R1UJOJ5JY3EDUR,2,1,1
R33U57O7TKYC3L,5,0,0
R3F0JY79NZU87D,1,0,0
RW3U2QLUOU39H,1,1,2
R28JJZD0746ZTH,4,1,1
R2FWQL1OVSSQAR,5,0,0
R3BM8JQHT008UM,5,0,0
R1AF18SYNEO8KY,5,0,0
R2C91G7HR254QH,5,7,7
R1OLXZ2AYAZXSO,5,0,0
R2I3M2I8RD7U73,5,0,0
RURF187GL1WSW,4,0,0
R1NHJENOQOUXO9,5,0,0
R1EAN4CSA26388,5,1,1
R1PUFHPM13WAML,3,1,1
R9EOZNPS575LB,5,2,2
R2UJK5I8QWUD42,5,0,0
R3QJX2C4691M6A,1,0,0
R2KOY59JF638JK,4,0,1
R12QDRQXPBGGBC,5,0,0
R2MVKQAK7BUP83,2,0,2
R2LZNDFKF6OX7,5,1,2
R38YT37Z7LAZMV,4,0,0
R2VNH44UU52D8L,2,1,1
RB3E9N6VCKHDZ,5,2,2
RW55AJGD0A7QV,1,4,7
R2H9OG3O6ZZ4D5,3,0,0
R3PB17MMG679GP,5,0,1
R3UXQQ9CD4FARF,1,12,14
RUSE7E69G2QKA,1,0,0
R3POAKYB6TQ5A7,5,0,1
R1FQR3I9DL5VDF,3,1,1
R1Y79NCQ6POEZW,1,0,0
RAXKT2DF56N1V,5,0,0
R3MZ7EXSI55NLM,5,0,0
R2HH4N4OIWL7UR,5,0,0
R1339DH2AQ1KO2,5,0,1
R17206F4I7XZQ7,2,1,1
R3FEE7YRBOEA1Z,3,0,0
R1RGCXE2Q4P8R5,5,0,0
R147MG9E3LEP2R,4,0,0
R26O09SYUP5NPN,1,1,3
R1H59HEPZHOTLT,4,0,0
R1GYML5B2HHYNK,5,0,0
R1GO9SO0K8JZD8,4,1,2
R1NOVJ7668QKBF,1,4,10
R2UGMK0SQCX5K5,4,1,1
R2UT1GVAL2KLZT,1,0,3
RO1DM7IXO0SUM,5,0,0
R17YBM8VJC89H9,1,1,2
R4XSC4H7UUT7S,1,79,87
R1GUSHPAFIJIT8,1,1,2
R3VDFDRPK5O2A9,1,1,3
RQMWYG0K1X2QO,5,0,0
R2ZEDSM71OHM2A,5,0,0
RKLNYRP94RYZE,1,1,1
R29P5V4TJLS2XS,5,6,7
RR8LZJ1LMTH4B,5,0,0
R26BDW655G7JLJ,1,7,8
R306SR6JHFKQKT,1,0,0
R2IYRGZC8AI0QV,5,0,0
RIEMUOQ7C7KKD,3,0,0
R273DG697B5ZUW,1,0,1
R2SZBAC6BZUMQV,5,1,2
R2KVTXVJFMPXUK,1,0,3
R30K1IZNOAYCP7,5,0,1
R1RYTUU8NOO5UU,4,0,0
RSHVXCTNN70LD,5,0,0
R10I72G2EQCG3D,1,16,17
R2Z7NQ3VJNH5MQ,5,0,0
R11RX87INJM3K9,5,0,0
R3F9AIY8R7520U,1,0,1
R1EW47GHM93NXN,4,0,1
ROWPD6BPDDSMY,3,3,5
R10I1CYDJJRMTN,1,5,9
R10GTHGU067E8D,1,2,5
R1B3AIQYSWHXTM,5,0,0
R26JVBMI3JAES7,5,0,0
R1SWXS5VC1PE7P,5,0,0
R31MDAZKE9NNV1,5,0,1
R1HB3FY3QBRPQJ,5,0,0
RI31X3VAA61BH,5,0,1
R3K9FF5I626XUZ,5,0,0
R2LF8WQ11CHW7S,4,1,1
R1YCVDHFQKI5AL,1,0,1
R1KKCMJ7L73N8H,5,1,1
R2J5ZFBZHQXDVC,5,100,105
RLC8UXAF3SWUK,1,0,0
R2QFPQ9A0T9RKU,5,0,0
RWUYAV0Q5GVZA,5,0,0
R1APTUMRUTJG3A,1,1,2
RWC6JSNZ7694D,5,0,0
R3DFQ02KTFHVJ4,5,1,7
RL3N0HJLK1DJV,3,0,0
REH2DDETV0PZL,5,0,0
R1Z0DCO4KHHUIH,5,0,1
R11NFXFS7SD7D3,3,0,1
R3H2HGVFCNPC4I,5,0,0
RHX6JMG6IP5M6,1,2,3
R1F819Q8AIV156,3,6,53
R2ZN124DJCEXZE,5,2,4
R2X637Q7H7FLCD,5,0,0
R3SK2VK70JI3K9,5,0,0
R1I3PJM3KMMAE9,5,0,0
R1VM49OG2W6919,5,0,0
RPK0CE7LZ300J,1,1,2
RP8Y8IMWP0NXE,4,0,0
R2IBTOWW1P2DZ,5,0,0
R34B4N8JRVFZIR,4,0,1
R37S9Y08QFWOP7,4,0,0
R1MKBJ6MF3JHV2,5,17,17
R350XZN0FVZVE6,5,0,0
R3PR1KW5AGD1AH,4,1,1
RNEZDNKDYV6D0,5,0,0
R1RBO6OKZSTHC5,1,4,16
R1DZ90G3DUC906,5,0,0
R1ZY5VT54O4MOO,1,0,2
R3BKRNTFX8EJUZ,5,0,0
R2NPO9BLM22HY1,1,0,6
R1IWDWFMXQYMZ6,5,0,0
RY817Q43TM2Q1,3,14,15
R2648JIMXNN026,1,5,15
R2ZFS0EMNUAWDX,4,0,0
R1V2S5B9DY6MM2,3,0,0
RAR88HUFFZ42V,1,1,2
RK7S6HW90CB0J,4,0,0
R2J847EQ50RYG0,5,0,0
R3E3NP315UYTDD,5,0,0
R2JYLUK3F59U5K,2,0,0
R3L57VBNJ7CLY5,4,0,0
R41MURNJ4S8VV,5,5,6
R3288KH0ELHLRG,1,7,7
R1SDHNPNB2U4W8,5,0,0
R240QNIR544521,5,0,0
R1TFQE7ZAJNSX1,5,0,0
RLYO8EFKE52XG,1,18,18
R31501YURMWHGS,4,0,0
R17ZJ5KHIP6U61,4,0,0
RA7DH6QIWLI07,5,0,0
R2EJ7RIMYQPSTC,5,1,12
R1NKTLAWZQU8OB,1,2,9
R22SPXM7U6RC9Q,4,1,1
RLA1TNPEAGSIM,5,0,0
R3KOGFMI46S9VC,5,0,1
RCKYAQOLFCV7N,5,0,2
R21X04XHZ6SPIJ,5,0,0
R2FEXWW77Y5QNK,5,0,0
R2FMAFQFF0B1BT,5,1,1
R2W4G4JPLP5KL,2,0,0
R589O6WR4XYVQ,5,0,0
R2GDTLJLH9EC8B,4,0,0
R1KLQMSW260NTK,3,0,0
R3CVMRW90IYCXT,5,0,0
R2TJFMHPKEVO66,1,0,3
R2OPJF9PN1GUD5,4,1,1
R2GGLK8ZIO46Q,4,0,0
RFEVW3F11FBN5,3,0,0
RNXUOIZQ5C5PU,2,0,0
R3VMHD7ZC3LWPK,5,0,1
RJQY1IZ9P8MLW,5,0,0
R31B6MGNRTFCIQ,4,0,0
RGLELQKXHOK5T,4,0,0
R15V67F8BVLC22,2,0,0
R34WYLY18A7NY1,3,0,0
R2QVC62UOMOJ4T,4,1,1
R1DXLDDB5VEAUL,5,0,0
R8ORULPWFJMSG,5,0,0
R3IUGSW56YSQ5T,1,1,1
ROV3KEGAGBX48,4,0,1
R3SZ3UEIHB3E0L,3,1,1
R1SGQHYIQPXCBA,1,0,1
R19JI4WF5S50J9,5,3,4
R5FNX5HRRTH32,4,0,0
R2XB041T1GFDKE,5,1,2
R1AYHDAVAYLAMK,5,0,0
RKKWCVE4B3X6V,5,0,0
RSI00PM35BYIP,1,5,5
R2IMQL8UECRBZK,4,0,0
R2H02UL2Z2JQJA,1,1,1
RUVAYM437PM9D,5,0,0
R2W0LF5991A5PB,3,0,1
R1TFZH19L1WUFR,5,0,2
RZEM2LN06GRHJ,2,0,0
R2ZVDU40Q00MSX,1,1,6
R3BYV1PXDLVQ54,5,0,0
R2IO1WFM2E7EUN,3,2,10
R35MAVBZ6AB2DE,4,0,0
R31Z1M45MJ72WN,5,4,4
RXN346HS8O2JD,5,1,1
R3LQHH4LJUOXLO,5,0,0
RUHZ64YXN8S97,1,2,3
R1U7YS0ES3ZGK2,2,0,1
R3AVVOQ6D0BWYT,5,0,0
R30B4ALKFY1EJO,2,3,3
R39YMQEQWYZQHC,1,0,0
R1JN0MIG7EH7CY,1,0,0
R23C16JJJ1M1F0,5,0,0
R39DJP9OF7OI0Z,5,3,3
R1R04C3Z2N9QQE,5,0,0
R1MW9ELYYIE31I,1,1,1
R3IO68SYYUASH8,3,0,0
R319VL9BQBTWV5,5,0,0
R3LXHU9KXYTTS,5,0,0
R2I9U740VUIGDR,5,0,0
R1DGLNJ9H69ZIF,1,0,1
R2W2282B8RTFE2,1,0,0
R24CGE3E5TSLK9,1,14,16
R3AK9MAZATCO8H,1,1,1
R3TL8L6CUU1VFJ,1,0,0
R2N1BHTC6CPRNV,5,0,0
R26DT3UC9QKPOH,1,3,57
R3BIAAARIPOQ68,5,1,1
R3RLTVEEFXL6B4,5,0,0
R28GDL3GJP10FC,1,0,0
R3JB4KVL72NFM8,5,0,0
R2WAE06PATRCDA,1,0,0
R9F6ORDCOLMQO,5,0,0
R2NTJCV44TUQ3K,1,3,4
RFXIKYB03L73N,2,0,0
R2YQVFA59BH321,1,0,0
R37F4QM6O7B055,5,0,0
RWSVP1FW2KMUT,5,0,0
R2VU87AQSRH7JZ,4,3,3
R2LSD6DZKAW3GW,1,3,5
RJJLUUN01GNBU,5,1,1
R1LT91P257JJO0,5,0,0
R39ALH8EJKK3GX,5,0,0
R3AQ33CFWVT0J0,2,1,1
R2Q40CK41ZEOIZ,5,0,0
R2UQN17W37RSE4,1,2,8
R3QP3J5VH1UPAC,1,0,0
R2XNGVMCKRWW73,3,0,0
R1CG6Y77PZA6AD,3,0,0
R1FK4C9VWI8C2G,5,0,0
R2N1RJLD26WC42,1,1,1
R399K1CT1MQT72,1,0,0
R2M4TZ2ETHXV7N,5,2,2
R2DWITQPLHF1DH,5,0,0
R1HB72X2GU0LDU,4,3,5
R2BNDJMVA4IREV,5,0,0
R1ANH0I0YEM3TM,5,2,2
RF3KSRTSNJQSS,1,1,4
R2915BSS0GHDA,1,0,1
R2U8AFLT9MSTLB,5,0,0
R3SSHNAVSZOX7A,5,0,0
RZMIGS65JX3U6,1,0,0
R20SLK1535A8VF,5,0,0
R1Y5YWVGZ5V8I5,3,0,1
R1WQQUL6NF0HYL,1,7,7
R1H4AP7WO52RC5,1,59,61
R388V86HE6F53,2,0,0
R12V6J5MD6XFAY,4,0,0
R3S2CKCCP4L55T,5,1,1
R3O0GK9P2JIV5R,5,0,0
R3JRMTLLBE9S4C,1,5,5
R186873KI26ZZN,5,0,0
R2D00OK6XXOPK,3,0,0
R1UWJ222DU5LGP,1,0,0
R3KRKCB9Z5J6O5,5,0,0
R1TYKRK6TB18VC,5,0,0
R29XNVT2DCSRC0,5,0,0
R3HZMMMUS0CX07,2,7,7
R332OZNSLZ1EQO,5,0,0
RKPBJHF99SQ85,4,0,0
R306D1KSKK9T4R,1,0,0
R1BFOEXUOS4UAI,1,30,40
R24ULX7WBQJ52N,1,2,21
R3QVZBVAK9G4F8,5,0,0
R3U13K87TYAY4Z,5,0,0
R39YE13FO8FRGW,5,1,1
R2B5IXACR1EZR9,5,1,1
R2E8F5FVXVH440,4,0,0
R39PJ3TU6ECJZ4,1,17,17
RBCCV68RTF5YH,4,0,0
R2ZMTZ6OQZ41XT,2,13,16
R1O9ULU7HIM30I,1,0,1
R1L0R61YWZV2F8,5,0,0
R38KHCEMOIVGO6,5,1,2
RKCP5MJYMLPCP,5,0,0
R2L0KRRIWB56RI,3,1,1
R1A45DBZ0OXQ5O,4,1,1
R13BBY3W4FWBZC,5,0,0
R2G8S2C8PRCJK3,1,0,2
R2XGNUHKIJHSFY,5,1,1
R3P9HB9PSW3XG9,5,0,0
R2P2AJ3B1A5YDD,2,2,4
R2NXH2906LDJPF,1,1,9
RD2RUG6GZTBPC,5,0,1
RXR4YUYEJSMYI,4,0,1
R2VVO7S0SD27JJ,5,0,0
R214HVH1DUGFV4,5,0,0
RXETFQIH0YMG2,5,2,2
R3SW7ZCXT01LIW,5,2,7
R2W0W9MB47KA2W,5,0,0
R3NA258140CU4T,1,0,0
R2XSEEEDXSA3TZ,4,0,0
R37WK5MJPD9NM5,2,1,2
R1KGUZ5Z50LUHZ,5,0,0
R37A679N8GJK49,2,1,1
R1CBB03REAFC1A,5,0,0
R3FJRTKTWXOGO9,5,0,0
R2G7DUKPYUBVGC,5,10,11
R2ZUK7HZDP2NM9,5,0,0
R23NU78ZKTG89G,5,0,0
R18CN9E0WM8IUG,5,0,0
R36M95R1EL7W8E,5,0,0
R2PMS4C6S34BLL,5,1,1
R338TT77DP2ZV7,5,0,0
R1Z322NO0ZPZJP,4,0,0
R31JBQUEXCC0VB,4,0,0
R2N0AH6PIQIF68,5,1,1
RNFOUK72GU5UT,5,0,0
R3QNBO2HNF1JUB,1,3,11
R3K6UW1QI5JCVL,5,2,2
R177QAAUW1JALM,5,0,0
RVAHMT5YUXIGZ,2,1,1
RQ5U7JECNXBCY,2,6,7
R38J1JLJES815L,5,2,12
R6MIQM9632ITM,1,0,2
R2AZUERJMMRUVN,5,0,0
R2MAY7WBK3JYEG,3,0,3
R3FEIALT6APE4Y,2,18,21
R3ARAZWBUWSFAS,5,0,3
R1G11ADJAOWIWP,5,1,1
R1OXOGAJRV9RQ5,5,0,0
RZF5YFAXSNSGI,5,1,2
R2IL956C6TTQDQ,5,0,1
R2RMX2A6V6S798,1,0,0
R328YHCKCU0X6F,4,0,0
RS7HPEZSUMSIR,1,9,26
R1OE66PZX2XPN1,1,0,0
R35SDM5PQPBDD4,1,1,2
R1FB4VN73OQBQX,5,0,0
R1NKJZFQUANSEH,3,0,0
R14QAP98W2KN3,1,0,2
RI5WYG08RZCQW,1,6,6
R3OES72SBZ748T,5,0,1
R1N1T97C0RJKGT,5,0,0
R1TI91CD716PHT,5,0,0
R3BJ6O9VPZU8AI,1,2,2
R3TYYJZHAWL681,5,0,0
R18G4R3QK3LUP1,5,0,0
R2O5MZRX4NGFGA,2,1,1
RW8KSK94TKXQH,5,0,0
ROZJCGOZ3NMC9,1,3,3
R2VCBZF3G2DN2U,4,0,1
R1223PUD2ZGCE9,5,0,0
R3HVHNOOAQ5628,5,1,1
R3K7AYRZVQ9FKR,1,1,1
R2214PHHMDL07E,4,0,0
R3OOJAZM32B9BF,3,1,1
R3IDLFGD8LK807,4,0,0
R12W1J5P559PYW,5,1,1
R2CGEQ37YC1H4Q,1,4,6
R176WYG87RFUTY,1,4,4
RYNXCTZ5XOE6B,4,0,0
RH08ZVCVAA6Y3,3,0,0
RL580NYT56FG1,1,0,1
RIR5RY7RWGNLL,5,0,0
RHTU47V1KKSLS,1,3,4
R1PWZ0RED6M1UW,4,0,0
R2AF2Q31IUHP1,5,1,1
R3A7B6O6CHVNRJ,1,1,1
R25EOXAFD7GLUP,4,1,1
R24Q3BGRNB5MYP,4,2,2
R3RLJJZKA3M1B6,5,0,0
R2L6XY1WODZCM,5,0,0
R3UHUSQ3AE4V01,2,0,1
R3MHTYR53LZW2L,5,1,5
R2PVQS1N20U1RH,2,0,1
RD5RIQQ7I7G2V,5,0,0
R1537XXHKPUQZV,4,0,0
R3D9EZ80S8CHTI,4,0,0
RJWM9TJMQ32KC,5,0,0
R2Y0KGQIHFG3VQ,1,5,6
R2L6AUM6WSL2EZ,2,0,1
R2YANKLH8MGZYR,5,0,1
R2203SI7LUEBO,3,0,3
R1TMY63Q83AL2D,1,0,0
R3IW9ZXDFEZ36M,2,1,1
R2GSGDWEPMU5R7,5,0,0
R1OYWZY5Z9HGMS,5,0,2
R3TVZ0GB75BM8W,5,0,0
R37DQYWCD0ZEN1,4,1,2
R1BQRLH74RC8S5,3,1,1
R1PVOIJRTB097X,2,0,0
R3ELF6RMMZK65M,1,1,64
RXZHZFTVNKSPZ,5,0,0
R1GAJD2AF9XES9,5,0,0
R3LFBJD6AMIES4,5,0,0
R31BOZ7BHOSE1V,4,0,0
R25TGSHTTQTRST,5,0,0
R2G05BEYJ317R,5,0,0
R8IX1R5H25N97,5,0,0
R1KBOTSSA7KCHE,5,0,0
R1P3P5ZKEEVFAG,5,0,0
R34KOSV8H2NTIJ,5,0,1
R23EW6KC9PASWT,5,0,0
R30GI49WUJC07V,5,0,0
R1I4ZBT184NJ5K,5,0,0
RTYD8BI3393DO,1,3,11
R3VOFFRU0DMUU4,1,1,1
R2CMN6UWJUQETH,5,0,0
R2IIYEMDW9ZMWN,5,0,0
R3BKSACGXU4JX8,1,0,0
RTRC2DO7O6G23,4,0,1
R1EDBSMYA1R2KR,5,0,0
R36HR22QK6SDH6,5,0,0
R3M2IIJE0GP7P2,5,0,1
R232T8FYMQ8AK4,5,2,3
R1GDZVJE4IF31S,4,2,3
R1Q0CW6MA8881D,1,2,2
R3N2AXKHVJKJOK,5,0,0
R3VK4O1P6J0F02,1,0,0
R121E0GV65VUKA,5,1,2
R2MMHR8L459Q91,5,1,2
R2BV72KOBGRSWR,5,0,0
R1RAEH9HNKU6NF,4,0,0
R258EHCDBPCE0B,1,13,13
R2ZNRYR4RUW9KM,5,0,0
R2VJFXPQMTIZQ5,5,0,0
R3QMRD5A6Y772A,3,0,0
R1EGNZWF1BI3PH,5,1,1
R2NM2TQKL9DIJJ,4,0,0
R1WANLWHLKHZU1,1,9,99
R2V716QRLBRAQ2,2,1,1
RU75BHSF8MBJF,5,6,7
RWOZCI3Z936UT,5,0,0
R224XIO1WM7GLX,5,0,4
RE0TT79UO1N6D,3,1,1
R3RT2KVNJ1H626,4,0,0
R23N1BZLLUUWQS,3,2,3
R3JQSKCVAEQKIC,4,4,4
R2SRTVBCY9QL0N,5,0,0
RLKY7S1TRWHFG,5,1,13
R3SBFOIRH9V6SB,5,0,0
R23JHJ2CJYXUH9,1,0,0
R3O64QN58TJFC4,1,1,1
R2D9GJGLYWH9KU,2,0,0
R16HLBCVUQ9L7I,1,3,5
R1O09KK17FXRSS,5,2,2
R3JMJVGECSGGVF,5,0,0
R33OILPQPQAFER,5,0,0
R3UN8BXO19IY96,5,2,6
RMEECHOIQJMF,3,1,1
R3LLDJNJ93MMRX,4,1,1
R352NF75IEA34R,1,1,1
R21PQS72E37IQM,4,1,2
R1U0HO46ACP1XV,5,3,7
R3H5BY1OKX3Q04,5,0,0
R1KH0QLXJ58TV8,5,0,0
R343SV5LX2YCM,5,0,0
R20OTC7MS3CJOS,5,2,4
R34W0O8I1XR79X,5,1,1
R1O774R4ODXX8W,5,18,20
R3LVGI6PGSJX4H,4,0,0
RCW5IY5WSSDRT,4,0,0
R1LLEJSYJSBR1R,5,0,0
R3T344XQKXZ9F5,5,0,0
R4DVBQQUVYBWD,5,0,0
R259N9HCVTQF5N,5,0,0
R2L0QK7QLNA0W7,3,1,1
R3RHFS2PWVJDN1,5,0,0
R3GLDZKBSOEHI3,4,0,1
R3F4Q23BO77CJD,5,0,0
R2TVTA20B14YE2,5,0,0
R25O8ZQQNG760G,5,0,0
R1BQ7STEND6MGL,4,5,7
RNZRAMPTEW5IM,1,5,18
R2G8KYU6M5ZOO3,5,0,0
R3HNIG7SIEL5XS,5,0,0
R315R4CA4J7PGW,4,0,0
R1RFFYO3ESQ82O,1,17,20
R2Q1VV64XJ2539,1,0,0
R2N179QDWAN0MB,5,0,0
R1YJAM0YL0QPTG,5,0,0
R2EZ4PABI173BH,5,2,7
RPOF70YUYYP0M,3,0,0
R38IBT117KJ13I,5,0,0
R17QEGS3IH8SRH,5,0,0
RCT5J9HGCRRD2,5,0,0
R3425E5LGIK7ML,4,2,2
R34EDVFR4SR4DZ,1,0,0
RK07UHJYXNATG,2,3,3
RZESRQROBP1J1,4,0,0
RD6VCMS2AV3HS,4,1,2
R3KGQAR123LL6Z,5,0,0
R2M06Z1BDX3753,5,0,0
R3PDNS8TG4E1OL,4,1,2
R1VI7X4CW6SUS2,4,0,1
R2F2VP5OOCNCUS,1,65,70
R3NM2TRJWSIALH,3,0,1
R360KDAYPS5II9,5,0,0
RG44MDGKK01JO,5,0,0
RQYA9OUXV0G25,5,0,0
R13TS5KYJEWCA9,3,0,0
R2FOE7CXEL10ND,4,1,1
R1Z9I6BL4FZM9F,5,0,0
R18EAXGOBG7TSI,5,0,0
RQ23B47NLQL8E,5,0,0
